run_id,seed,observation_space,environment,architecture,optimizer,step,probe_loss,initial_probe_loss,plasticity_loss,weight_norm,dead_units
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,0,6.545043411136931e-05,6.545043411136931e-05,0.0,14.781975952223382,76.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,5000,4.815650057423682e-05,6.545043411136931e-05,-1.729393353713249e-05,50.5552185986729,250.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,10000,5.200539241059232e-05,6.545043411136931e-05,-1.3445041700776984e-05,72.18716724822733,249.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,15000,5.79193714173698e-05,6.545043411136931e-05,-7.531062693999507e-06,89.57587682224052,257.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,20000,9.362106894172939e-06,6.545043411136931e-05,-5.608832721719637e-05,103.7170442607284,267.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,25000,2.9736853846884514e-05,6.545043411136931e-05,-3.571358026448479e-05,116.66660811208493,270.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,30000,0.00011381589638403966,6.545043411136931e-05,4.8365462272670354e-05,127.92539937201343,275.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,35000,5.423709977208091e-05,6.545043411136931e-05,-1.1213334339288394e-05,138.30907061704158,287.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,40000,7.643495450793125e-05,6.545043411136931e-05,1.0984520396561945e-05,147.79596741629862,287.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,45000,0.0002835763568782568,6.545043411136931e-05,0.00021812592276688748,155.9981501726368,296.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,50000,0.00014502387184620603,6.545043411136931e-05,7.957343773483672e-05,163.90306031802723,303.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,55000,9.19260329737881e-05,6.545043411136931e-05,2.6475598862418795e-05,171.06639681974545,308.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,60000,0.0006334699316994374,6.545043411136931e-05,0.0005680194975880681,177.72118075566328,312.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,65000,0.0003616682430219953,6.545043411136931e-05,0.000296217808910626,184.29769675009766,318.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,70000,0.0005712449361453764,6.545043411136931e-05,0.0005057945020340071,190.3845135415041,318.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,75000,0.002625029324553907,6.545043411136931e-05,0.0025595788904425377,195.95835575586517,318.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,80000,0.0008003170019946993,6.545043411136931e-05,0.0007348665678833299,201.5515908005194,321.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,85000,0.0017893162148538977,6.545043411136931e-05,0.0017238657807425283,206.69237794374277,329.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,90000,0.0013098112278385088,6.545043411136931e-05,0.0012443607937271395,211.64585435700545,329.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,95000,0.00043475561511741034,6.545043411136931e-05,0.00036930518100604105,216.46707017389133,332.0
mnist_sparse_cnn_adam_seed0,0,mnist,sparse,cnn,adam,100000,0.0015925008658086881,6.545043411136931e-05,0.0015270504316973188,221.15437243382723,334.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,0,0.00016645741250833623,0.00016645741250833623,0.0,14.771919460621369,84.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,5000,1.0850243620552647e-05,0.00016645741250833623,-0.00015560716888778358,42.73618943801357,266.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,10000,8.120589651952059e-05,0.00016645741250833623,-8.525151598881564e-05,59.88751148530014,272.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,15000,0.0002777181931577388,0.00016645741250833623,0.00011126078064940259,74.63412991878602,276.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,20000,3.949675917880313e-05,0.00016645741250833623,-0.0001269606533295331,87.22121736418589,282.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,25000,3.9399895058522816e-05,0.00016645741250833623,-0.0001270575174498134,98.18278185302141,292.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,30000,3.0058268635002605e-05,0.00016645741250833623,-0.00013639914387333362,107.62834114610571,297.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,35000,5.6148147820067607e-05,0.00016645741250833623,-0.00011030926468826862,116.81010533582531,302.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,40000,3.0269623300682726e-05,0.00016645741250833623,-0.0001361877892076535,124.7231400120897,309.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,45000,8.738136421015952e-05,0.00016645741250833623,-7.907604829817671e-05,132.04773679817,313.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,50000,0.00011884429574138267,0.00016645741250833623,-4.761311676695356e-05,139.7987323023428,310.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,55000,0.00010001186142289953,0.00016645741250833623,-6.64455510854367e-05,146.73355060417302,317.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,60000,0.00017443302476749523,0.00016645741250833623,7.975612259158998e-06,152.922161500617,318.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,65000,0.00017279417575082333,0.00016645741250833623,6.3367632424871036e-06,158.81524763438335,323.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,70000,0.0003153395276967785,0.00016645741250833623,0.00014888211518844228,164.23619408807232,322.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,75000,0.00024586123836343174,0.00016645741250833623,7.940382585509552e-05,169.25225126742782,323.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,80000,0.00013652486231876537,0.00016645741250833623,-2.993255018957086e-05,174.2100180998923,329.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,85000,0.0001565455943818961,0.00016645741250833623,-9.911818126440137e-06,178.68808771838505,331.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,90000,0.0009152287984761642,0.00016645741250833623,0.000748771385967828,182.91630142789327,332.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,95000,0.00030790829441684764,0.00016645741250833623,0.0001414508819085114,187.5058667448044,337.0
mnist_sparse_cnn_adam_seed20,20,mnist,sparse,cnn,adam,100000,0.000284442236443283,0.00016645741250833623,0.00011798482393494679,191.6639895446978,337.0
mnist_sparse_cnn_adam_seed42,42,mnist,sparse,cnn,adam,0,0.00016640467982824702,0.00016640467982824702,0.0,14.744145731511978,72.0
mnist_sparse_cnn_adam_seed42,42,mnist,sparse,cnn,adam,5000,0.0001242631203496103,0.00016640467982824702,-4.214155947863672e-05,50.66813055829756,247.0
mnist_sparse_cnn_adam_seed42,42,mnist,sparse,cnn,adam,10000,6.697995077047381e-05,0.00016640467982824702,-9.94247290577732e-05,74.16048571006324,249.0
mnist_sparse_cnn_adam_seed42,42,mnist,sparse,cnn,adam,15000,4.311339024525296e-05,0.00016640467982824702,-0.00012329128958299407,92.34886102688029,259.0
mnist_sparse_cnn_adam_seed42,42,mnist,sparse,cnn,adam,20000,3.9850371058491875e-05,0.00016640467982824702,-0.00012655430876975515,106.89492891928754,267.0
mnist_sparse_cnn_adam_seed42,42,mnist,sparse,cnn,adam,25000,4.210828117265919e-05,0.00016640467982824702,-0.00012429639865558782,119.9734888212154,277.0
