run_id,seed,observation_space,environment,architecture,optimizer,step,probe_loss,initial_probe_loss,plasticity_loss,weight_norm,dead_units
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,0,0.00053748657949384,0.00053748657949384,0.0,18.578396869533808,1.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,5000,0.00013335450311879326,0.00053748657949384,-0.00040413207637504667,43.12385623959683,484.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,10000,2.1909585216505107e-13,0.00053748657949384,-0.0005374865792747441,54.01847162158424,485.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,15000,2.5616842631512317e-13,0.00053748657949384,-0.0005374865792376715,62.38629369320417,482.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,20000,3.3292480642981016e-13,0.00053748657949384,-0.0005374865791609152,68.31155120525769,482.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,25000,9.543299744202427e-13,0.00053748657949384,-0.00053748657853951,73.780048280597,481.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,30000,4.5055787557899545e-10,0.00053748657949384,-0.0005374861289359643,78.44442688041516,479.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,35000,1.4121468978976064e-11,0.00053748657949384,-0.000537486565372371,82.64191680262068,480.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,40000,1.244939833514036e-10,0.00053748657949384,-0.0005374864549998566,86.49989352329955,484.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,45000,5.217526528392136e-08,0.00053748657949384,-0.0005374344042285561,90.18370574773698,482.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,50000,1.3103762370736404e-07,0.00053748657949384,-0.0005373555418701326,93.54952850834637,478.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,55000,9.685288615806087e-05,0.00053748657949384,-0.0004406336933357791,96.58603384396831,479.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,60000,0.0008287886649668508,0.00053748657949384,0.00029130208547301084,99.40541467252697,480.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,65000,0.0017679546610452235,0.00053748657949384,0.0012304680815513835,102.35069966023504,475.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,70000,0.004340655612759292,0.00053748657949384,0.003803169033265452,105.44017612654211,483.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,75000,0.0021701707795728,0.00053748657949384,0.00163268420007896,108.22394158261491,492.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,80000,0.0037761325482279064,0.00053748657949384,0.0032386459687340666,110.84614970360391,491.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,85000,0.0066168710822239515,0.00053748657949384,0.006079384502730111,113.40149654161182,501.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,90000,0.012642779108136892,0.00053748657949384,0.012105292528643051,115.89017051472909,496.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,95000,0.015911463368684053,0.00053748657949384,0.015373976789190212,118.33540163493669,501.0
mnist_easy_mlp_adam_seed0,0,mnist,easy,mlp,adam,100000,0.016996870655566453,0.00053748657949384,0.016459384076072614,120.76871989249364,503.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,0,0.0001371591905240166,0.0001371591905240166,0.0,18.578396869533808,2.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,5000,9.044851485207062e-06,0.0001371591905240166,-0.00012811433903880953,43.94920362072698,329.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,10000,6.350219636663137e-07,0.0001371591905240166,-0.00013652416856035028,56.19653069893904,350.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,15000,0.0015408246222239318,0.0001371591905240166,0.001403665431699915,64.99527549446388,375.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,20000,7.472420583959491e-07,0.0001371591905240166,-0.00013641194846562065,72.16776657964033,386.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,25000,8.96552224770902e-08,0.0001371591905240166,-0.0001370695353015395,78.04510452813143,405.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,30000,1.3411899654947048e-06,0.0001371591905240166,-0.0001358180005585219,83.09947819098376,414.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,35000,5.903560867991591e-08,0.0001371591905240166,-0.0001371001549153367,87.51547237928473,431.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,40000,1.4849886424753416e-06,0.0001371591905240166,-0.00013567420188154126,91.24222017985466,439.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,45000,0.00024056450754498921,0.0001371591905240166,0.00010340531702097261,94.67981364461096,447.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,50000,0.0011217174759667325,0.0001371591905240166,0.0009845582854427159,97.86887327532742,458.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,55000,0.00011789475010100443,0.0001371591905240166,-1.926444042301217e-05,100.77148420228689,466.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,60000,0.0003392192472251407,0.0001371591905240166,0.00020206005670112407,103.26434357699867,469.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,65000,0.0013549179931231948,0.0001371591905240166,0.001217758802599178,105.82722963218795,474.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,70000,0.0005797629613311983,0.0001371591905240166,0.0004426037708071817,108.16930102126813,478.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,75000,0.0015568048034765524,0.0001371591905240166,0.0014196456129525357,110.3955732614756,476.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,80000,0.0030396296744584104,0.0001371591905240166,0.0029024704839343937,112.42161530974339,478.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,85000,0.0029086674763675545,0.0001371591905240166,0.002771508285843538,114.1949897506317,484.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,90000,0.0013672161115209746,0.0001371591905240166,0.001230056920996958,116.1454224916499,486.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,95000,0.00656782251317054,0.0001371591905240166,0.006430663322646524,117.92130259689199,489.0
mnist_sparse_mlp_adam_seed0,0,mnist,sparse,mlp,adam,100000,0.002612135512754321,0.0001371591905240166,0.0024749763222303043,119.74270667800255,492.0
mnist_easy_mlp_adam_seed20,20,mnist,easy,mlp,adam,0,2.4072000995456477e-05,2.4072000995456477e-05,0.0,18.575525336384455,0.0
mnist_easy_mlp_adam_seed20,20,mnist,easy,mlp,adam,5000,0.0006886222155734892,2.4072000995456477e-05,0.0006645502145780327,46.56841721395344,355.0
mnist_easy_mlp_adam_seed20,20,mnist,easy,mlp,adam,10000,1.0017720519491046e-12,2.4072000995456477e-05,-2.4071999993684423e-05,59.67738233065122,361.0
mnist_easy_mlp_adam_seed20,20,mnist,easy,mlp,adam,15000,1.5099070809654363e-07,2.4072000995456477e-05,-2.3921010287359933e-05,69.83427428669606,372.0
