run_id,seed,observation_space,environment,architecture,optimizer,step,probe_loss,initial_probe_loss,plasticity_loss,weight_norm,dead_units
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,0,0.00020597469704739524,0.00020597469704739524,0.0,14.781975952223382,71.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,5000,1.1106876646105324e-05,0.00020597469704739524,-0.00019486782040128992,86.10161018275076,278.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,10000,0.0008343217269814573,0.00020597469704739524,0.0006283470299340621,117.38054987264353,287.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,15000,4.488380830913741e-05,0.00020597469704739524,-0.00016109088873825784,144.0400422093918,298.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,20000,0.002699013470640921,0.00020597469704739524,0.0024930387735935255,165.62022330980446,318.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,25000,0.0014792450346249098,0.00020597469704739524,0.0012732703375775145,184.21946331028434,333.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,30000,0.0010778374402434566,0.00020597469704739524,0.0008718627431960614,200.77863065454534,348.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,35000,0.0015373188653029501,0.00020597469704739524,0.0013313441682555548,215.38286705311126,356.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,40000,0.0009992451261496172,0.00020597469704739524,0.000793270429102222,229.86475915753783,365.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,45000,0.004251974925864488,0.00020597469704739524,0.004046000228817093,242.62675656361947,371.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,50000,0.008218926354311406,0.00020597469704739524,0.008012951657264011,254.3673120729924,377.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,55000,0.010631451872177422,0.00020597469704739524,0.010425477175130028,265.28783587000765,382.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,60000,0.0109679174143821,0.00020597469704739524,0.010761942717334706,276.09372241220296,383.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,65000,0.019191324058920146,0.00020597469704739524,0.01898534936187275,285.8218058301164,389.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,70000,0.01786625003442168,0.00020597469704739524,0.017660275337374284,295.09586772413314,394.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,75000,0.021643069107085466,0.00020597469704739524,0.02143709441003807,304.3512594752881,395.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,80000,0.03716167211532593,0.00020597469704739524,0.03695569741827853,313.01130828828605,397.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,85000,0.029428775049746038,0.00020597469704739524,0.02922280035269864,321.66458115693274,398.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,90000,0.03648755885660648,0.00020597469704739524,0.03628158415955909,329.7594847028619,400.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,95000,0.03224804773926735,0.00020597469704739524,0.032042073042219954,338.10026727769383,401.0
mnist_easy_cnn_adam_seed0,0,mnist,easy,cnn,adam,100000,0.04388927761465311,0.00020597469704739524,0.043683302917605714,346.0862816221373,405.0
