run_id,seed,observation_space,environment,architecture,optimizer,step,probe_loss,initial_probe_loss,plasticity_loss,weight_norm,dead_units
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,50000,5.237838945504336e-05,0.0010379935046352928,-0.0009856151151802495,212.30496132735604,297.0
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,55000,1.540745993224846e-05,0.0010379935046352928,-0.0010225860447030445,221.65179329454483,303.0
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,60000,3.1413419787895694e-05,0.0010379935046352928,-0.001006580084847397,230.45848174606712,303.0
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,65000,1.8423664096189894e-05,0.0010379935046352928,-0.0010195698405391028,238.80460274324477,312.0
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,70000,1.4216157546798059e-05,0.0010379935046352928,-0.0010237773470884947,246.40814181631458,308.0
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,75000,4.814857011297136e-05,0.0010379935046352928,-0.0009898449345223214,253.80977073916117,314.0
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,80000,3.3580947246036885e-05,0.0010379935046352928,-0.001004412557389256,260.5612310531683,320.0
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,85000,5.321683734109684e-05,0.0010379935046352928,-0.000984776667294196,267.4006914284038,324.0
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,90000,3.236094286762636e-05,0.0010379935046352928,-0.0010056325617676665,273.3388855881165,334.0
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,95000,6.816517432071124e-05,0.0010379935046352928,-0.0009698283303145816,279.4383259509938,340.0
cifar10_sparse_cnn_adam_seed20,20,cifar10,sparse,cnn,adam,100000,2.9017094993832872e-05,0.0010379935046352928,-0.00100897640964146,284.72829906008894,353.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,0,0.0002577195282032818,0.0002577195282032818,0.0,14.736907493043686,109.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,5000,1.576932318183566e-05,0.0002577195282032818,-0.00024195020502144614,55.4789443031218,135.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,10000,2.6405457895961604e-05,0.0002577195282032818,-0.00023131407030732018,83.39823732780894,146.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,15000,8.397395404813324e-06,0.0002577195282032818,-0.00024932213279846847,114.06944731313757,168.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,20000,1.2877827667523434e-05,0.0002577195282032818,-0.00024484170053575835,140.75571354793593,195.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,25000,8.981280525119928e-05,0.0002577195282032818,-0.0001679067229520825,165.3751725579922,199.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,30000,1.0347502875163173e-05,0.0002577195282032818,-0.0002473720253281186,185.11160760363737,220.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,35000,2.254124850651351e-05,0.0002577195282032818,-0.00023517827969676827,203.47695407199953,235.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,40000,2.256819793728937e-05,0.0002577195282032818,-0.0002351513302659924,218.95666772394608,247.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,45000,3.1715918976260585e-05,0.0002577195282032818,-0.00022600360922702122,232.65412102737795,261.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,50000,6.825503378422581e-05,0.0002577195282032818,-0.00018946449441905596,244.7817926123863,267.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,55000,5.180682005629933e-05,0.0002577195282032818,-0.00020591270814698245,256.4064774683095,272.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,60000,2.8999801816098626e-05,0.0002577195282032818,-0.00022871972638718315,267.2139432567576,281.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,65000,2.1527849548874654e-05,0.0002577195282032818,-0.00023619167865440713,276.6768003016081,289.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,70000,1.3610727762625174e-05,0.0002577195282032818,-0.00024410880044065662,285.7694696016239,296.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,75000,2.6914655677501287e-05,0.0002577195282032818,-0.0002308048725257805,294.401937124664,308.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,80000,2.3556013093184448e-05,0.0002577195282032818,-0.00023416351511009733,302.2334917942346,307.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,85000,2.5613346929276302e-05,0.0002577195282032818,-0.00023210618127400548,309.43360783709903,314.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,90000,1.6419857638538814e-05,0.0002577195282032818,-0.00024129967056474297,316.36002875684574,322.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,95000,4.5453802522388286e-05,0.0002577195282032818,-0.0002122657256808935,323.178770980819,327.0
cifar10_sparse_cnn_adam_seed42,42,cifar10,sparse,cnn,adam,100000,6.896974109622533e-05,0.0002577195282032818,-0.00018874978710705644,328.8552238392032,332.0
