run_id,seed,observation_space,environment,architecture,optimizer,step,probe_loss,initial_probe_loss,plasticity_loss,weight_norm,dead_units
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,0,0.00037622823492640124,0.00037622823492640124,0.0,14.771919460621369,85.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,5000,5.5412066259385996e-05,0.00037622823492640124,-0.0003208161686670152,53.761727473177814,244.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,10000,4.667513785250321e-06,0.00037622823492640124,-0.0003715607211411509,73.78009062738309,240.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,15000,0.00011137651345194399,0.00037622823492640124,-0.00026485172147445725,94.130681636297,243.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,20000,2.745014177776284e-05,0.00037622823492640124,-0.0003487780931486384,109.95961928856386,251.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,25000,1.937368875601919e-05,0.00037622823492640124,-0.00035685454617038207,122.93828091187927,254.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,30000,9.255592011641056e-05,0.00037622823492640124,-0.0002836723148099907,134.72056135392504,263.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,35000,3.97401049212931e-05,0.00037622823492640124,-0.00033648813000510815,144.67366110385842,276.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,40000,4.746081353488307e-05,0.00037622823492640124,-0.0003287674213915182,152.9041541725988,284.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,45000,0.00016314143799718296,0.00037622823492640124,-0.00021308679692921828,160.6599297190206,287.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,50000,0.0028753491671523078,0.00037622823492640124,0.0024991209322259064,167.69967775845603,294.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,55000,0.0031693167383764374,0.00037622823492640124,0.002793088503450036,173.68550463230702,300.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,60000,0.010988818299779268,0.00037622823492640124,0.010612590064852868,179.24266793007456,304.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,65000,0.026111547090113162,0.00037622823492640124,0.025735318855186762,184.74540233682308,308.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,70000,0.016934789065271617,0.00037622823492640124,0.016558560830345216,189.98778559047562,311.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,75000,0.03210376780480147,0.00037622823492640124,0.03172753956987506,194.4945383906287,314.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,80000,0.024742913246154786,0.00037622823492640124,0.024366685011228385,198.3997968571933,324.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,85000,0.02623210586607456,0.00037622823492640124,0.02585587763114816,202.23590009211983,329.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,90000,0.03392541352659464,0.00037622823492640124,0.03354918529166823,205.73607954305777,338.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,95000,0.041419739928096534,0.00037622823492640124,0.04104351169317013,208.93709851157058,336.0
mnist_hard_cnn_adam_seed20,20,mnist,hard,cnn,adam,100000,0.040898608043789864,0.00037622823492640124,0.04052237980886346,211.9852239409424,346.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,0,0.00017758025500711483,0.00017758025500711483,0.0,14.744145731511978,74.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,5000,1.4306273163366967e-05,0.00017758025500711483,-0.00016327398184374787,60.907786905916424,251.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,10000,2.0793842570387967e-05,0.00017758025500711483,-0.00015678641243672687,81.47830759333677,238.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,15000,4.8728098945360895e-05,0.00017758025500711483,-0.00012885215606175395,101.10742707499074,244.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,20000,1.5091894780994153e-05,0.00017758025500711483,-0.00016248836022612068,118.75263544627806,241.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,25000,5.681889260387152e-05,0.00017758025500711483,-0.00012076136240324331,131.85895486234273,248.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,30000,6.298978536847243e-05,0.00017758025500711483,-0.0001145904696386424,143.38739426065817,260.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,35000,0.00014310990711692285,0.00017758025500711483,-3.447034789019198e-05,153.70506280707284,274.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,40000,0.00014309894763755437,0.00017758025500711483,-3.4481307369560465e-05,162.4613605103944,278.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,45000,0.0005324956151071091,0.00017758025500711483,0.00035491536009999434,170.27705111019787,282.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,50000,0.002631460045085987,0.00017758025500711483,0.002453879790078872,177.48521712877715,286.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,55000,0.004914881229888124,0.00017758025500711483,0.004737300974881009,183.86358071933572,298.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,60000,0.003367713277839357,0.00017758025500711483,0.003190133022832242,189.66634229674267,299.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,65000,0.0021479441889823646,0.00017758025500711483,0.0019703639339752497,195.96040028531638,300.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,70000,0.0009472500732499612,0.00017758025500711483,0.0007696698182428464,201.69039833712887,314.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,75000,0.0032888162619201466,0.00017758025500711483,0.0031112360069130316,206.29210124162336,323.0
mnist_hard_cnn_adam_seed42,42,mnist,hard,cnn,adam,80000,0.004506943459335844,0.00017758025500711483,0.004329363204328729,210.6488710887153,334.0
