run_id,config,step,plasticity_loss,probe_loss,baseline_probe_loss
mnist_easy_mlp_w32_seed0,"WidthSweepConfig(seed=0, data_root='/Users/mahdigheidi/Documents/Univ/Masters-Study-Project/data', download=True, observation_space='mnist', environment='easy', architecture='mlp', hidden_dim=32, cnn_channels=64, cnn_fc_dim=256, gamma=0.99, lr=0.001, optimizer='adam', weight_decay=0.0, batch_size=128, replay_capacity=5000, warmup_steps=512, train_steps=1000, target_update_period=250, epsilon_start=1.0, epsilon_final=0.1, epsilon_decay=10000, use_layernorm=False, spectral_norm=False, width=32, probe_every=250, probe_steps=50, num_probe_tasks=2, probe_batch_size=128)",1000,0.03629373013973236,0.30910472571849823,0.27281099557876587
mnist_easy_mlp_w64_seed0,"WidthSweepConfig(seed=0, data_root='/Users/mahdigheidi/Documents/Univ/Masters-Study-Project/data', download=True, observation_space='mnist', environment='easy', architecture='mlp', hidden_dim=64, cnn_channels=64, cnn_fc_dim=256, gamma=0.99, lr=0.001, optimizer='adam', weight_decay=0.0, batch_size=128, replay_capacity=5000, warmup_steps=512, train_steps=1000, target_update_period=250, epsilon_start=1.0, epsilon_final=0.1, epsilon_decay=10000, use_layernorm=False, spectral_norm=False, width=64, probe_every=250, probe_steps=50, num_probe_tasks=2, probe_batch_size=128)",1000,0.13419832661747932,0.2539062201976776,0.11970789358019829
mnist_easy_cnn_w16_seed0,"WidthSweepConfig(seed=0, data_root='/Users/mahdigheidi/Documents/Univ/Masters-Study-Project/data', download=True, observation_space='mnist', environment='easy', architecture='cnn', hidden_dim=512, cnn_channels=64, cnn_fc_dim=16, gamma=0.99, lr=0.001, optimizer='adam', weight_decay=0.0, batch_size=128, replay_capacity=5000, warmup_steps=512, train_steps=1000, target_update_period=250, epsilon_start=1.0, epsilon_final=0.1, epsilon_decay=10000, use_layernorm=False, spectral_norm=False, width=16, probe_every=250, probe_steps=50, num_probe_tasks=2, probe_batch_size=128)",1000,-0.0006523728370666504,0.28023453056812286,0.2808869034051895
mnist_easy_cnn_w32_seed0,"WidthSweepConfig(seed=0, data_root='/Users/mahdigheidi/Documents/Univ/Masters-Study-Project/data', download=True, observation_space='mnist', environment='easy', architecture='cnn', hidden_dim=512, cnn_channels=64, cnn_fc_dim=32, gamma=0.99, lr=0.001, optimizer='adam', weight_decay=0.0, batch_size=128, replay_capacity=5000, warmup_steps=512, train_steps=1000, target_update_period=250, epsilon_start=1.0, epsilon_final=0.1, epsilon_decay=10000, use_layernorm=False, spectral_norm=False, width=32, probe_every=250, probe_steps=50, num_probe_tasks=2, probe_batch_size=128)",1000,0.03301633521914482,0.14602788537740707,0.11301155015826225
