seed,observation_space,environment,architecture,intervention,probe_loss,initial_probe_loss,plasticity_loss,last_training_loss
0,mnist,hard,vit,z_loss,0.023895080015063287,0.013703365251421929,0.010191714763641358,0.2862151563167572
12,mnist,hard,vit,z_loss,0.023069688677787782,0.013599184434860944,0.009470504242926838,0.29061779379844666
20,mnist,hard,vit,z_loss,0.021042420715093612,0.013958825822919607,0.007083594892174005,0.29492372274398804
42,mnist,hard,vit,z_loss,0.02227104064077139,0.014115528296679258,0.008155512344092132,0.28936028480529785
