run_id,seed,observation_space,environment,architecture,optimizer,step,probe_loss,initial_probe_loss,plasticity_loss,weight_norm,dead_units
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,0,0.012293844250962138,0.012293844250962138,0.0,18.586511453175294,51.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,5000,0.0011798767751315608,0.012293844250962138,-0.011113967475830577,27.335730052018032,567.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,10000,0.0034388809581287205,0.012293844250962138,-0.008854963292833418,31.614258278186945,563.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,15000,0.0009183620393741875,0.012293844250962138,-0.011375482211587951,33.602438499084904,562.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,20000,0.0031208398191665764,0.012293844250962138,-0.009173004431795561,34.76391622651526,561.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,25000,0.002961798738397192,0.012293844250962138,-0.009332045512564946,35.919944311411555,565.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,30000,0.0008950035204179585,0.012293844250962138,-0.01139884073054418,37.04926354009974,568.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,35000,0.0009080085037567187,0.012293844250962138,-0.01138583574720542,38.143585070288324,568.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,40000,0.001505629222083371,0.012293844250962138,-0.010788215028878768,39.11858068308563,571.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,45000,0.0031620953552192075,0.012293844250962138,-0.00913174889574293,40.11940256929039,573.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,50000,0.006640952685847879,0.012293844250962138,-0.005652891565114259,40.85155389887445,575.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,55000,0.0026307139414711855,0.012293844250962138,-0.009663130309490953,41.86321017348362,573.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,60000,0.0021416672389023006,0.012293844250962138,-0.010152177012059838,42.74593408041116,571.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,65000,0.002353648474672809,0.012293844250962138,-0.009940195776289329,43.568755427256086,573.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,70000,0.0027413292293203993,0.012293844250962138,-0.009552515021641738,44.04284756459821,571.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,75000,0.00545174338913057,0.012293844250962138,-0.006842100861831568,44.494078212684386,582.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,80000,0.0011411382591177243,0.012293844250962138,-0.011152705991844414,45.23446925125449,572.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,85000,0.0008807652076939121,0.012293844250962138,-0.011413079043268225,46.044186601320284,575.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,90000,0.0011104848381364718,0.012293844250962138,-0.011183359412825666,46.6380798009598,582.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,95000,0.0028338322226773016,0.012293844250962138,-0.009460012028284837,46.84652144317928,583.0
cifar10_sparse_mlp_adam_seed0,0,cifar10,sparse,mlp,adam,100000,0.00326158304233104,0.012293844250962138,-0.009032261208631098,47.302054204499896,585.0
