run_id,config,step,plasticity_loss,probe_loss,baseline_probe_loss
mnist_easy_cnn_w16_seed0,"WidthSweepConfig(seed=0, data_root='/pfs/data6/home/fr/fr_fr/fr_mg849/data', download=True, observation_space='mnist', environment='easy', architecture='cnn', hidden_dim=512, cnn_channels=64, cnn_fc_dim=16, gamma=0.99, lr=0.001, optimizer='adam', weight_decay=0.0, batch_size=512, replay_capacity=10000, warmup_steps=2000, train_steps=100000, target_update_period=1000, epsilon_start=1.0, epsilon_final=0.1, epsilon_decay=10000, use_layernorm=False, spectral_norm=False, width=16, probe_every=5000, probe_steps=2000, num_probe_tasks=10, probe_batch_size=512)",100000,0.8132026292383671,0.9540409058332443,0.14083827659487724
mnist_easy_cnn_w32_seed0,"WidthSweepConfig(seed=0, data_root='/pfs/data6/home/fr/fr_fr/fr_mg849/data', download=True, observation_space='mnist', environment='easy', architecture='cnn', hidden_dim=512, cnn_channels=64, cnn_fc_dim=32, gamma=0.99, lr=0.001, optimizer='adam', weight_decay=0.0, batch_size=512, replay_capacity=10000, warmup_steps=2000, train_steps=100000, target_update_period=1000, epsilon_start=1.0, epsilon_final=0.1, epsilon_decay=10000, use_layernorm=False, spectral_norm=False, width=32, probe_every=5000, probe_steps=2000, num_probe_tasks=10, probe_batch_size=512)",100000,0.14234922186305995,0.14387281686067582,0.0015235949976158737
mnist_easy_cnn_w64_seed0,"WidthSweepConfig(seed=0, data_root='/pfs/data6/home/fr/fr_fr/fr_mg849/data', download=True, observation_space='mnist', environment='easy', architecture='cnn', hidden_dim=512, cnn_channels=64, cnn_fc_dim=64, gamma=0.99, lr=0.001, optimizer='adam', weight_decay=0.0, batch_size=512, replay_capacity=10000, warmup_steps=2000, train_steps=100000, target_update_period=1000, epsilon_start=1.0, epsilon_final=0.1, epsilon_decay=10000, use_layernorm=False, spectral_norm=False, width=64, probe_every=5000, probe_steps=2000, num_probe_tasks=10, probe_batch_size=512)",100000,0.16898933531778015,0.1690398260951042,5.0490777324041505e-05
mnist_easy_cnn_w128_seed0,"WidthSweepConfig(seed=0, data_root='/pfs/data6/home/fr/fr_fr/fr_mg849/data', download=True, observation_space='mnist', environment='easy', architecture='cnn', hidden_dim=512, cnn_channels=64, cnn_fc_dim=128, gamma=0.99, lr=0.001, optimizer='adam', weight_decay=0.0, batch_size=512, replay_capacity=10000, warmup_steps=2000, train_steps=100000, target_update_period=1000, epsilon_start=1.0, epsilon_final=0.1, epsilon_decay=10000, use_layernorm=False, spectral_norm=False, width=128, probe_every=5000, probe_steps=2000, num_probe_tasks=10, probe_batch_size=512)",100000,0.05523468530601754,0.055262335762381556,2.7650456364014532e-05
